Line; Date; Time; T INA SPECTRO (degC); T INA OSCAR (degC); T INA MOTORS (degC); T INA BATT (degC); T INA DC_BUS (degC); T INA Q7 (degC); T INA 5V (degC); T INA 3V3 (degC)
1989; 2023/10/10; 22:11:03; 31,6484375; 30,890625; 34,8046875; 34,8515625; 35,0859375; 34,8671875; 34,984375; 30,890625
1990; 2023/10/10; 22:11:13; 31,6484375; 30,9140625; 34,8046875; 34,828125; 35,1015625; 34,8515625; 34,9765625; 30,859375
1991; 2023/10/10; 22:11:23; 31,6484375; 30,890625; 34,8046875; 34,859375; 35,109375; 34,8515625; 34,984375; 30,875
1992; 2023/10/10; 22:11:33; 31,65625; 30,9140625; 34,8046875; 34,8359375; 35,109375; 34,8828125; 34,9921875; 30,875
1993; 2023/10/10; 22:11:43; 31,6484375; 30,890625; 34,8359375; 34,8671875; 35,1015625; 34,859375; 35,0390625; 30,8515625
1994; 2023/10/10; 22:11:53; 31,65625; 30,8984375; 34,7890625; 34,8828125; 35,0859375; 34,8515625; 35,0; 30,8828125
1995; 2023/10/10; 22:12:03; 31,6484375; 30,9140625; 34,8046875; 34,84375; 35,1015625; 34,8828125; 35,0; 30,859375
1996; 2023/10/10; 22:12:13; 31,640625; 30,890625; 34,796875; 34,8828125; 35,125; 34,84375; 35,0; 30,875
1997; 2023/10/10; 22:12:23; 31,65625; 30,8984375; 34,828125; 34,8359375; 35,1328125; 34,859375; 34,9921875; 30,8515625
1998; 2023/10/10; 22:12:33; 31,65625; 30,921875; 34,8125; 34,859375; 35,109375; 34,875; 35,0078125; 30,875
1999; 2023/10/10; 22:12:43; 31,65625; 30,890625; 34,84375; 34,84375; 35,140625; 34,84375; 34,984375; 30,859375
2000; 2023/10/10; 22:12:53; 31,65625; 30,9296875; 34,8359375; 34,84375; 35,1171875; 34,8828125; 35,0078125; 30,890625
2001; 2023/10/10; 22:13:03; 31,65625; 30,921875; 34,8359375; 34,8359375; 35,125; 34,875; 35,0; 30,8671875
2002; 2023/10/10; 22:13:13; 31,6640625; 30,890625; 34,8203125; 34,8515625; 35,1171875; 34,8984375; 35,0234375; 30,890625
2003; 2023/10/10; 22:13:23; 31,65625; 30,9140625; 34,8515625; 34,859375; 35,1484375; 34,8515625; 35,0; 30,859375
2004; 2023/10/10; 22:13:33; 31,65625; 30,921875; 34,8359375; 34,8515625; 35,1171875; 34,859375; 34,96875; 30,8671875
2005; 2023/10/10; 22:13:43; 31,6640625; 30,921875; 34,8125; 34,8671875; 35,1328125; 34,890625; 34,984375; 30,8671875
2006; 2023/10/10; 22:13:53; 31,65625; 30,9140625; 34,8046875; 34,8515625; 35,1171875; 34,8515625; 35,0; 30,84375
2007; 2023/10/10; 22:14:03; 31,6484375; 30,921875; 34,828125; 34,859375; 35,1171875; 34,8671875; 34,9921875; 30,8671875
2008; 2023/10/10; 22:14:13; 31,65625; 30,8984375; 34,8359375; 34,8515625; 35,140625; 34,890625; 34,984375; 30,8671875
2009; 2023/10/10; 22:14:23; 31,65625; 30,921875; 34,84375; 34,8828125; 35,0859375; 34,859375; 35,015625; 30,875
2010; 2023/10/10; 22:14:33; 31,65625; 30,9140625; 34,828125; 34,8515625; 35,109375; 34,875; 35,0; 30,8828125
2011; 2023/10/10; 22:14:43; 31,6640625; 30,9375; 34,84375; 34,859375; 35,140625; 34,90625; 35,0; 30,8671875
2012; 2023/10/10; 22:14:53; 31,6640625; 30,90625; 34,8359375; 34,8828125; 35,1171875; 34,8984375; 35,03125; 30,8828125
2013; 2023/10/10; 22:15:03; 31,65625; 30,9296875; 34,8359375; 34,890625; 35,109375; 34,875; 34,9921875; 30,8671875
2014; 2023/10/10; 22:15:13; 31,6640625; 30,8984375; 34,8515625; 34,859375; 35,1171875; 34,8671875; 35,0234375; 30,875
2015; 2023/10/10; 22:15:23; 31,6640625; 30,8984375; 34,828125; 34,8671875; 35,1015625; 34,859375; 35,0; 30,8671875
2016; 2023/10/10; 22:15:33; 31,65625; 30,8984375; 34,859375; 34,8515625; 35,140625; 34,859375; 35,015625; 30,875
2017; 2023/10/10; 22:15:43; 31,6640625; 30,921875; 34,8046875; 34,8515625; 35,140625; 34,875; 34,9921875; 30,921875
2018; 2023/10/10; 22:15:53; 31,65625; 30,90625; 34,8203125; 34,875; 35,1328125; 34,8671875; 35,015625; 30,8671875
2019; 2023/10/10; 22:16:03; 31,65625; 30,90625; 34,8359375; 34,8671875; 35,1015625; 34,859375; 34,984375; 30,8828125
2020; 2023/10/10; 22:16:13; 31,6640625; 30,921875; 34,84375; 34,8671875; 35,109375; 34,8984375; 35,0078125; 30,8984375
2021; 2023/10/10; 22:16:23; 31,6640625; 30,921875; 34,8203125; 34,8671875; 35,09375; 34,8984375; 34,9921875; 30,875
2022; 2023/10/10; 22:16:33; 31,6640625; 30,9375; 34,8046875; 34,8671875; 35,140625; 34,890625; 35,0; 30,890625
2023; 2023/10/10; 22:16:43; 31,6484375; 30,9296875; 34,828125; 34,859375; 35,15625; 34,8671875; 35,0078125; 30,90625
2024; 2023/10/10; 22:16:53; 31,6640625; 30,921875; 34,8203125; 34,8671875; 35,109375; 34,890625; 35,0078125; 30,875
2025; 2023/10/10; 22:17:03; 31,671875; 30,9296875; 34,875; 34,8671875; 35,1015625; 34,8671875; 35,0078125; 30,8828125
2026; 2023/10/10; 22:17:13; 31,6640625; 30,90625; 34,8359375; 34,890625; 35,1171875; 34,875; 35,015625; 30,8828125
2027; 2023/10/10; 22:17:23; 31,6640625; 30,9296875; 34,84375; 34,8671875; 35,1171875; 34,875; 35,0078125; 30,875
2028; 2023/10/10; 22:17:33; 31,6640625; 30,8984375; 34,859375; 34,875; 35,125; 34,859375; 35,0234375; 30,875
2029; 2023/10/10; 22:17:43; 31,6640625; 30,90625; 34,8359375; 34,8828125; 35,1171875; 34,90625; 35,0; 30,90625
2030; 2023/10/10; 22:17:53; 31,671875; 30,90625; 34,828125; 34,890625; 35,140625; 34,8515625; 35,015625; 30,8984375
2031; 2023/10/10; 22:18:03; 31,6796875; 30,921875; 34,8203125; 34,8984375; 35,1171875; 34,8828125; 35,015625; 30,90625
2032; 2023/10/10; 22:18:13; 31,6796875; 30,921875; 34,8359375; 34,859375; 35,1640625; 34,875; 34,9921875; 30,8828125
2033; 2023/10/10; 22:18:23; 31,6796875; 30,921875; 34,8359375; 34,8984375; 35,15625; 34,8671875; 35,0; 30,875
2034; 2023/10/10; 22:18:33; 31,671875; 30,9140625; 34,8359375; 34,8671875; 35,140625; 34,875; 35,0390625; 30,90625
2035; 2023/10/10; 22:18:43; 31,671875; 30,9609375; 34,828125; 34,875; 35,140625; 34,875; 35,0234375; 30,890625
2036; 2023/10/10; 22:18:53; 31,671875; 30,921875; 34,828125; 34,8828125; 35,109375; 34,8984375; 35,0078125; 30,8828125
2037; 2023/10/10; 22:19:03; 31,671875; 30,9140625; 34,8359375; 34,8671875; 35,1171875; 34,9140625; 35,0078125; 30,890625
2038; 2023/10/10; 22:19:13; 31,671875; 30,9296875; 34,828125; 34,890625; 35,1640625; 34,8828125; 34,984375; 30,8984375
2039; 2023/10/10; 22:19:23; 31,6640625; 30,9453125; 34,859375; 34,8984375; 35,1328125; 34,8828125; 35,046875; 30,9140625
2040; 2023/10/10; 22:19:33; 31,6796875; 30,9453125; 34,828125; 34,8828125; 35,125; 34,8828125; 35,0234375; 30,8984375
2041; 2023/10/10; 22:19:43; 31,671875; 30,921875; 34,828125; 34,8671875; 35,1328125; 34,9140625; 35,0; 30,8984375
2042; 2023/10/10; 22:19:53; 31,6796875; 30,9140625; 34,8671875; 34,859375; 35,1484375; 34,8671875; 35,015625; 30,90625
2043; 2023/10/10; 22:20:03; 31,6796875; 30,9140625; 34,8359375; 34,859375; 35,125; 34,8828125; 35,0078125; 30,921875
2044; 2023/10/10; 22:20:13; 31,6796875; 30,921875; 34,828125; 34,8828125; 35,1640625; 34,8671875; 34,9921875; 30,9140625
2045; 2023/10/10; 22:20:23; 31,6796875; 30,9453125; 34,859375; 34,890625; 35,1484375; 34,8828125; 35,0234375; 30,890625
2046; 2023/10/10; 22:20:33; 31,6796875; 30,9375; 34,84375; 34,8671875; 35,15625; 34,90625; 35,0078125; 30,890625
2047; 2023/10/10; 22:20:43; 31,671875; 30,9453125; 34,828125; 34,890625; 35,140625; 34,90625; 35,0078125; 30,8828125
2048; 2023/10/10; 22:20:53; 31,6640625; 30,921875; 34,84375; 34,90625; 35,15625; 34,875; 35,03125; 30,8828125
2049; 2023/10/10; 22:21:03; 31,671875; 30,9140625; 34,8359375; 34,8828125; 35,140625; 34,890625; 35,0; 30,9140625
2050; 2023/10/10; 22:21:13; 31,671875; 30,953125; 34,8515625; 34,8671875; 35,1484375; 34,9140625; 35,0078125; 30,890625
2051; 2023/10/10; 22:21:23; 31,6640625; 30,9453125; 34,8671875; 34,8671875; 35,125; 34,875; 35,0078125; 30,890625
2052; 2023/10/10; 22:21:33; 31,671875; 30,9375; 34,8828125; 34,890625; 35,171875; 34,875; 35,015625; 30,9140625
2053; 2023/10/10; 22:21:43; 31,671875; 30,9375; 34,875; 34,8671875; 35,1484375; 34,890625; 35,0390625; 30,921875
2054; 2023/10/10; 22:21:53; 31,6796875; 30,9609375; 34,875; 34,8671875; 35,125; 34,8984375; 35,0; 30,8828125
2055; 2023/10/10; 22:22:03; 31,6796875; 30,9296875; 34,8203125; 34,875; 35,1640625; 34,9375; 35,03125; 30,890625
2056; 2023/10/10; 22:22:13; 31,6796875; 30,9140625; 34,8671875; 34,8671875; 35,140625; 34,890625; 35,015625; 30,890625
2057; 2023/10/10; 22:22:23; 31,671875; 30,953125; 34,84375; 34,890625; 35,1328125; 34,8671875; 35,0390625; 30,8828125
2058; 2023/10/10; 22:22:33; 31,671875; 30,9296875; 34,859375; 34,859375; 35,140625; 34,8828125; 35,0078125; 30,9296875
2059; 2023/10/10; 22:22:43; 31,6875; 30,9375; 34,8515625; 34,890625; 35,1640625; 34,8828125; 35,03125; 30,9296875
2060; 2023/10/10; 22:22:53; 31,6796875; 30,9609375; 34,84375; 34,8671875; 35,1171875; 34,90625; 35,0078125; 30,921875
2061; 2023/10/10; 22:23:03; 31,6796875; 30,9375; 34,8359375; 34,8671875; 35,171875; 34,8671875; 35,046875; 30,921875
2062; 2023/10/10; 22:23:13; 31,6796875; 30,953125; 34,84375; 34,8984375; 35,140625; 34,890625; 35,046875; 30,890625
2063; 2023/10/10; 22:23:23; 31,6796875; 30,96875; 34,828125; 34,875; 35,15625; 34,9140625; 35,046875; 30,8984375
2064; 2023/10/10; 22:23:33; 31,6875; 30,9296875; 34,84375; 34,8984375; 35,15625; 34,8828125; 35,0078125; 30,90625
2065; 2023/10/10; 22:23:43; 31,6796875; 30,9140625; 34,8359375; 34,8828125; 35,1328125; 34,8984375; 35,015625; 30,8984375
2066; 2023/10/10; 22:23:53; 31,6875; 30,9453125; 34,875; 34,8828125; 35,125; 34,921875; 35,0234375; 30,9140625
2067; 2023/10/10; 22:24:03; 31,6875; 30,9296875; 34,8359375; 34,875; 35,125; 34,890625; 35,015625; 30,8828125
2068; 2023/10/10; 22:24:13; 31,6875; 30,9375; 34,84375; 34,890625; 35,125; 34,875; 35,03125; 30,8984375
2069; 2023/10/10; 22:24:23; 31,6796875; 30,9296875; 34,828125; 34,8671875; 35,1796875; 34,8828125; 35,0078125; 30,8984375
2070; 2023/10/10; 22:24:33; 31,6796875; 30,9296875; 34,875; 34,90625; 35,1171875; 34,8828125; 35,015625; 30,8828125
2071; 2023/10/10; 22:24:43; 31,6796875; 30,9296875; 34,8203125; 34,875; 35,1484375; 34,921875; 35,0390625; 30,90625
2072; 2023/10/10; 22:24:53; 31,6875; 30,9296875; 34,84375; 34,9140625; 35,1328125; 34,9140625; 35,0078125; 30,8984375
2073; 2023/10/10; 22:25:03; 31,6875; 30,9375; 34,859375; 34,875; 35,1875; 34,8828125; 35,03125; 30,9140625
2074; 2023/10/10; 22:25:13; 31,6875; 30,9375; 34,8203125; 34,8828125; 35,1484375; 34,90625; 35,0078125; 30,8828125
2075; 2023/10/10; 22:25:23; 31,6796875; 30,9375; 34,875; 34,875; 35,1484375; 34,9140625; 35,0234375; 30,921875
2076; 2023/10/10; 22:25:33; 31,6875; 30,96875; 34,828125; 34,890625; 35,1640625; 34,875; 35,03125; 30,90625
2077; 2023/10/10; 22:25:43; 31,6796875; 30,9140625; 34,8359375; 34,8984375; 35,1328125; 34,90625; 35,0390625; 30,8828125
2078; 2023/10/10; 22:25:53; 31,671875; 30,9296875; 34,8359375; 34,875; 35,140625; 34,9140625; 35,0390625; 30,9296875
2079; 2023/10/10; 22:26:03; 31,6875; 30,9296875; 34,828125; 34,8671875; 35,1484375; 34,890625; 35,015625; 30,890625
2080; 2023/10/10; 22:26:13; 31,6875; 30,9375; 34,828125; 34,9140625; 35,140625; 34,90625; 35,03125; 30,9140625
2081; 2023/10/10; 22:26:23; 31,6875; 30,9765625; 34,828125; 34,8984375; 35,1953125; 34,890625; 35,0078125; 30,90625
2082; 2023/10/10; 22:26:33; 31,6875; 30,9453125; 34,875; 34,875; 35,15625; 34,9140625; 35,0078125; 30,921875
2083; 2023/10/10; 22:26:43; 31,6875; 30,9609375; 34,8203125; 34,9140625; 35,1484375; 34,8984375; 35,0078125; 30,921875
2084; 2023/10/10; 22:26:53; 31,6953125; 30,953125; 34,8671875; 34,875; 35,1796875; 34,9140625; 35,0546875; 30,8984375
2085; 2023/10/10; 22:27:03; 31,6796875; 30,9296875; 34,8515625; 34,875; 35,15625; 34,921875; 35,03125; 30,921875
2086; 2023/10/10; 22:27:13; 31,6875; 30,9375; 34,828125; 34,90625; 35,15625; 34,8984375; 35,015625; 30,921875
2087; 2023/10/10; 22:27:23; 31,6875; 30,9453125; 34,8671875; 34,8984375; 35,1640625; 34,890625; 35,015625; 30,921875
2088; 2023/10/10; 22:27:33; 31,6953125; 30,953125; 34,84375; 34,890625; 35,1796875; 34,9140625; 35,0625; 30,9375
2089; 2023/10/10; 22:27:43; 31,6875; 30,9296875; 34,859375; 34,8984375; 35,171875; 34,90625; 35,015625; 30,8984375
2090; 2023/10/10; 22:27:53; 31,6953125; 30,953125; 34,8515625; 34,8828125; 35,171875; 34,890625; 35,015625; 30,9375
2091; 2023/10/10; 22:28:03; 31,6796875; 30,9765625; 34,8515625; 34,8984375; 35,15625; 34,9140625; 35,0234375; 30,9453125
2092; 2023/10/10; 22:28:13; 31,6953125; 30,9375; 34,84375; 34,90625; 35,140625; 34,9140625; 35,0546875; 30,9140625
2093; 2023/10/10; 22:28:23; 31,6875; 30,953125; 34,8359375; 34,90625; 35,140625; 34,921875; 35,046875; 30,921875
2094; 2023/10/10; 22:28:33; 31,6953125; 30,953125; 34,8515625; 34,9296875; 35,1875; 34,9296875; 35,015625; 30,9140625
2095; 2023/10/10; 22:28:43; 31,6875; 30,9453125; 34,8359375; 34,875; 35,171875; 34,90625; 35,0234375; 30,9296875
2096; 2023/10/10; 22:28:53; 31,6953125; 30,9453125; 34,875; 34,8828125; 35,1640625; 34,890625; 35,0625; 30,9296875
2097; 2023/10/10; 22:29:03; 31,6953125; 30,9453125; 34,8515625; 34,9140625; 35,1640625; 34,90625; 35,0390625; 30,921875
2098; 2023/10/10; 22:29:13; 31,703125; 30,9296875; 34,8515625; 34,90625; 35,140625; 34,8984375; 35,03125; 30,9296875
2099; 2023/10/10; 22:29:23; 31,703125; 30,953125; 34,8515625; 34,90625; 35,1796875; 34,9140625; 35,0390625; 30,9140625
2100; 2023/10/10; 22:29:33; 31,6953125; 30,9453125; 34,8359375; 34,921875; 35,1484375; 34,90625; 35,046875; 30,8984375
2101; 2023/10/10; 22:29:43; 31,6875; 30,953125; 34,8359375; 34,8984375; 35,15625; 34,9296875; 35,03125; 30,9140625
2102; 2023/10/10; 22:29:53; 31,6953125; 31,0; 34,84375; 34,875; 35,1484375; 34,9140625; 35,0234375; 30,921875
2103; 2023/10/10; 22:30:03; 31,703125; 30,9921875; 34,875; 34,8828125; 35,1484375; 34,8984375; 35,0390625; 30,8984375
2104; 2023/10/10; 22:30:13; 31,6953125; 30,953125; 34,859375; 34,875; 35,1640625; 34,9140625; 35,0234375; 30,9453125
2105; 2023/10/10; 22:30:23; 31,6875; 30,953125; 34,90625; 34,8828125; 35,1796875; 34,90625; 35,0234375; 30,9375
2106; 2023/10/10; 22:30:33; 31,6953125; 30,953125; 34,8359375; 34,890625; 35,1484375; 34,90625; 35,0703125; 30,90625
2107; 2023/10/10; 22:30:43; 31,6875; 30,953125; 34,84375; 34,90625; 35,1640625; 34,921875; 35,03125; 30,9140625
2108; 2023/10/10; 22:30:53; 31,6953125; 30,953125; 34,8828125; 34,90625; 35,171875; 34,9140625; 35,0625; 30,9140625
2109; 2023/10/10; 22:31:03; 31,6875; 31,0; 34,8515625; 34,9140625; 35,1953125; 34,9140625; 35,0390625; 30,90625
2110; 2023/10/10; 22:31:13; 31,6953125; 30,9765625; 34,8828125; 34,90625; 35,1640625; 34,921875; 35,0234375; 30,9140625
2111; 2023/10/10; 22:31:23; 31,703125; 30,953125; 34,875; 34,8984375; 35,171875; 34,90625; 35,03125; 30,921875
2112; 2023/10/10; 22:31:33; 31,6953125; 30,9453125; 34,84375; 34,890625; 35,1640625; 34,8828125; 35,03125; 30,90625
2113; 2023/10/10; 22:31:43; 31,6953125; 30,9453125; 34,859375; 34,8984375; 35,171875; 34,8984375; 35,03125; 30,90625
2114; 2023/10/10; 22:31:53; 31,6953125; 30,9375; 34,875; 34,90625; 35,1640625; 34,9140625; 35,0625; 30,9375
2115; 2023/10/10; 22:32:03; 31,6953125; 30,953125; 34,859375; 34,8828125; 35,1640625; 34,9375; 35,0546875; 30,90625
2116; 2023/10/10; 22:32:13; 31,703125; 30,9375; 34,84375; 34,8984375; 35,1953125; 34,90625; 35,03125; 30,953125
2117; 2023/10/10; 22:32:23; 31,703125; 30,953125; 34,859375; 34,8984375; 35,15625; 34,90625; 35,03125; 30,921875
2118; 2023/10/10; 22:32:33; 31,6953125; 30,9453125; 34,8515625; 34,921875; 35,1796875; 34,9453125; 35,0625; 30,921875
2119; 2023/10/10; 22:32:43; 31,6953125; 30,953125; 34,875; 34,890625; 35,1796875; 34,890625; 35,0546875; 30,9453125
2120; 2023/10/10; 22:32:53; 31,703125; 30,9609375; 34,8359375; 34,890625; 35,1875; 34,921875; 35,03125; 30,921875
2121; 2023/10/10; 22:33:03; 31,703125; 30,9453125; 34,859375; 34,9140625; 35,1875; 34,921875; 35,046875; 30,9140625
2122; 2023/10/10; 22:33:13; 31,703125; 30,9609375; 34,859375; 34,9140625; 35,1640625; 34,9296875; 35,0546875; 30,9296875
2123; 2023/10/10; 22:33:23; 31,703125; 30,9453125; 34,890625; 34,9296875; 35,203125; 34,90625; 35,0234375; 30,9140625
2124; 2023/10/10; 22:33:33; 31,7109375; 30,9375; 34,84375; 34,90625; 35,1796875; 34,9140625; 35,03125; 30,921875
2125; 2023/10/10; 22:33:43; 31,703125; 30,9453125; 34,8828125; 34,8984375; 35,1953125; 34,921875; 35,0390625; 30,9375
2126; 2023/10/10; 22:33:53; 31,703125; 30,953125; 34,8515625; 34,8984375; 35,171875; 34,9140625; 35,0390625; 30,9296875
2127; 2023/10/10; 22:34:03; 31,703125; 30,9453125; 34,8671875; 34,890625; 35,15625; 34,9140625; 35,0703125; 30,9140625
2128; 2023/10/10; 22:34:13; 31,703125; 30,9921875; 34,8671875; 34,9375; 35,171875; 34,921875; 35,03125; 30,9140625
2129; 2023/10/10; 22:34:23; 31,7109375; 31,0; 34,8515625; 34,90625; 35,1796875; 34,9296875; 35,03125; 30,9375
2130; 2023/10/10; 22:34:33; 31,7109375; 30,96875; 34,8671875; 34,90625; 35,1796875; 34,921875; 35,078125; 30,9375
2131; 2023/10/10; 22:34:43; 31,7109375; 30,9609375; 34,859375; 34,9140625; 35,1875; 34,921875; 35,0390625; 30,9140625
2132; 2023/10/10; 22:34:53; 31,703125; 30,9921875; 34,875; 34,90625; 35,203125; 34,9296875; 35,0390625; 30,9453125
2133; 2023/10/10; 22:35:03; 31,71875; 30,984375; 34,8515625; 34,8828125; 35,1953125; 34,921875; 35,0390625; 30,9296875
2134; 2023/10/10; 22:35:13; 31,7109375; 30,984375; 34,890625; 34,9140625; 35,1875; 34,9375; 35,0390625; 30,9375
2135; 2023/10/10; 22:35:23; 31,71875; 30,9609375; 34,8984375; 34,8828125; 35,1796875; 34,9140625; 35,046875; 30,9296875
2136; 2023/10/10; 22:35:33; 31,7109375; 30,9453125; 34,890625; 34,90625; 35,203125; 34,9296875; 35,0546875; 30,953125
2137; 2023/10/10; 22:35:43; 31,703125; 30,984375; 34,8984375; 34,921875; 35,1640625; 34,9453125; 35,0703125; 30,9296875
2138; 2023/10/10; 22:35:53; 31,7109375; 31,0078125; 34,859375; 34,9375; 35,1796875; 34,921875; 35,03125; 30,9296875
2139; 2023/10/10; 22:36:03; 31,703125; 30,9609375; 34,8984375; 34,9140625; 35,1796875; 34,9453125; 35,0546875; 30,921875
2140; 2023/10/10; 22:36:13; 31,703125; 30,953125; 34,8984375; 34,9375; 35,1640625; 34,9375; 35,0703125; 30,9453125
2141; 2023/10/10; 22:36:23; 31,71875; 30,96875; 34,921875; 34,9296875; 35,15625; 34,9296875; 35,046875; 30,9375
2142; 2023/10/10; 22:36:33; 31,7265625; 30,953125; 34,8984375; 34,9296875; 35,1796875; 34,921875; 35,046875; 30,921875
2143; 2023/10/10; 22:36:43; 31,7109375; 31,0; 34,859375; 34,9375; 35,1875; 34,9375; 35,0390625; 30,9296875
2144; 2023/10/10; 22:36:53; 31,7109375; 30,953125; 34,859375; 34,8984375; 35,1796875; 34,921875; 35,0625; 30,9375
2145; 2023/10/10; 22:37:03; 31,703125; 30,9921875; 34,8828125; 34,90625; 35,1875; 34,9296875; 35,0390625; 30,9453125
2146; 2023/10/10; 22:37:13; 31,7109375; 30,9765625; 34,8984375; 34,953125; 35,1875; 34,9609375; 35,0703125; 30,9375
2147; 2023/10/10; 22:37:23; 31,71875; 30,9765625; 34,8984375; 34,9375; 35,1796875; 34,9140625; 35,078125; 30,953125
2148; 2023/10/10; 22:37:33; 31,71875; 30,9765625; 34,8828125; 34,9296875; 35,1953125; 34,9296875; 35,0625; 30,9453125
2149; 2023/10/10; 22:37:43; 31,71875; 31,0; 34,875; 34,90625; 35,1796875; 34,921875; 35,0546875; 30,9453125
2150; 2023/10/10; 22:37:53; 31,71875; 30,984375; 34,8984375; 34,921875; 35,1796875; 34,921875; 35,046875; 30,9453125
2151; 2023/10/10; 22:38:03; 31,7109375; 30,9765625; 34,875; 34,9296875; 35,1796875; 34,9375; 35,0546875; 30,9296875
2152; 2023/10/10; 22:38:13; 31,71875; 31,0; 34,8828125; 34,9140625; 35,1953125; 34,9453125; 35,078125; 30,9609375
2153; 2023/10/10; 22:38:23; 31,71875; 30,9765625; 34,8671875; 34,921875; 35,203125; 34,9375; 35,0546875; 30,9609375
2154; 2023/10/10; 22:38:33; 31,7109375; 30,984375; 34,890625; 34,9296875; 35,1875; 34,9609375; 35,0859375; 30,96875
2155; 2023/10/10; 22:38:43; 31,71875; 31,0; 34,8671875; 34,9609375; 35,1953125; 34,9296875; 35,0546875; 30,96875
2156; 2023/10/10; 22:38:53; 31,71875; 31,015625; 34,90625; 34,9140625; 35,1875; 34,921875; 35,0546875; 30,953125
2157; 2023/10/10; 22:39:03; 31,71875; 30,9609375; 34,90625; 34,921875; 35,1796875; 34,9453125; 35,0546875; 30,921875
2158; 2023/10/10; 22:39:13; 31,71875; 30,953125; 34,890625; 34,90625; 35,1953125; 34,9296875; 35,0546875; 30,9375
2159; 2023/10/10; 22:39:23; 31,7265625; 30,984375; 34,90625; 34,9140625; 35,2109375; 34,9296875; 35,0546875; 30,9296875
2160; 2023/10/10; 22:39:33; 31,71875; 30,984375; 34,8828125; 34,90625; 35,1953125; 34,9375; 35,078125; 30,9296875
2161; 2023/10/10; 22:39:43; 31,71875; 30,9921875; 34,8984375; 34,9375; 35,1875; 34,9375; 35,0546875; 30,953125
2162; 2023/10/10; 22:39:53; 31,71875; 30,984375; 34,90625; 34,9296875; 35,2109375; 34,921875; 35,0859375; 30,953125
2163; 2023/10/10; 22:40:03; 31,71875; 30,984375; 34,9375; 34,9296875; 35,1953125; 34,9375; 35,046875; 30,953125
2164; 2023/10/10; 22:40:13; 31,71875; 30,9765625; 34,90625; 34,9140625; 35,1953125; 34,921875; 35,0625; 30,953125
2165; 2023/10/10; 22:40:23; 31,7265625; 30,984375; 34,90625; 34,921875; 35,203125; 34,953125; 35,0625; 30,9375
2166; 2023/10/10; 22:40:33; 31,7265625; 31,0078125; 34,90625; 34,8984375; 35,203125; 34,9375; 35,0625; 30,9375
2167; 2023/10/10; 22:40:43; 31,7265625; 30,984375; 34,90625; 34,9453125; 35,2265625; 34,96875; 35,078125; 30,9609375
2168; 2023/10/10; 22:40:53; 31,71875; 30,96875; 34,9140625; 34,9296875; 35,203125; 34,9765625; 35,0546875; 30,9453125
2169; 2023/10/10; 22:41:03; 31,7265625; 30,9921875; 34,9296875; 34,9375; 35,1875; 34,9609375; 35,09375; 30,96875
2170; 2023/10/10; 22:41:13; 31,7265625; 30,984375; 34,8671875; 34,9453125; 35,1953125; 34,953125; 35,0625; 30,9296875
2171; 2023/10/10; 22:41:23; 31,734375; 30,9765625; 34,9296875; 34,921875; 35,1875; 34,9765625; 35,0390625; 30,953125
2172; 2023/10/10; 22:41:33; 31,734375; 31,0078125; 34,8671875; 34,9296875; 35,1875; 34,9296875; 35,0625; 30,9453125
2173; 2023/10/10; 22:41:43; 31,7265625; 30,9921875; 34,90625; 34,9296875; 35,1953125; 34,9453125; 35,0625; 30,9765625
2174; 2023/10/10; 22:41:53; 31,7265625; 31,015625; 34,90625; 34,9296875; 35,1953125; 34,9453125; 35,09375; 30,96875
2175; 2023/10/10; 22:42:03; 31,7265625; 30,9765625; 34,8984375; 34,9375; 35,1953125; 34,9375; 35,0625; 30,9921875
2176; 2023/10/10; 22:42:13; 31,734375; 30,9765625; 34,8984375; 34,9375; 35,1953125; 34,9375; 35,0703125; 30,9453125
2177; 2023/10/10; 22:42:23; 31,734375; 31,0; 34,90625; 34,9375; 35,203125; 34,9375; 35,0625; 30,953125
2178; 2023/10/10; 22:42:33; 31,734375; 31,0078125; 34,8984375; 34,9375; 35,1875; 34,953125; 35,0546875; 30,984375
2179; 2023/10/10; 22:42:43; 31,7421875; 31,0078125; 34,875; 34,921875; 35,21875; 34,9296875; 35,0625; 30,953125
2180; 2023/10/10; 22:42:53; 31,7421875; 31,0078125; 34,9140625; 34,9609375; 35,2265625; 34,953125; 35,0703125; 30,9765625
2181; 2023/10/10; 22:43:03; 31,75; 30,9765625; 34,9140625; 34,9375; 35,2109375; 34,9453125; 35,0546875; 30,953125
2182; 2023/10/10; 22:43:13; 31,734375; 31,015625; 34,9296875; 34,9453125; 35,203125; 34,9765625; 35,0703125; 30,96875
2183; 2023/10/10; 22:43:23; 31,7421875; 30,9765625; 34,9140625; 34,921875; 35,2265625; 34,953125; 35,0859375; 30,9765625
2184; 2023/10/10; 22:43:33; 31,7421875; 31,0; 34,921875; 34,9296875; 35,21875; 34,9375; 35,09375; 30,953125
2185; 2023/10/10; 22:43:43; 31,734375; 31,0078125; 34,890625; 34,953125; 35,203125; 34,9765625; 35,0625; 30,9453125
2186; 2023/10/10; 22:43:53; 31,734375; 31,0234375; 34,921875; 34,9375; 35,203125; 34,9296875; 35,078125; 30,9765625
2187; 2023/10/10; 22:44:03; 31,7421875; 30,9921875; 34,9140625; 34,9453125; 35,2109375; 34,96875; 35,09375; 30,953125
