Line; Date; Time; I INA SPECTRO (mA); I INA OSCAR (mA); I INA MOTORS (mA); I INA BATT (mA); I INA DC_BUS (mA); I INA Q7 (mA); I INA 5V (mA); I INA 3V3 (mA)
1901; 2023/10/10; 21:56:23; 0; 62; 0; 0; 2371; 44; 22; 6
1902; 2023/10/10; 21:56:33; 1048575; 62; 0; 0; 2592; 46; 22; 7
1903; 2023/10/10; 21:56:43; 0; 62; 0; 0; 2554; 48; 22; 7
1904; 2023/10/10; 21:56:53; 1048575; 62; 0; 0; 2534; 45; 22; 7
1905; 2023/10/10; 21:57:03; 1048575; 62; 0; 0; 2559; 45; 22; 7
1906; 2023/10/10; 21:57:13; 0; 62; 0; 0; 2539; 48; 22; 7
1907; 2023/10/10; 21:57:23; 0; 62; 0; 0; 2589; 48; 22; 7
1908; 2023/10/10; 21:57:33; 1048575; 62; 0; 0; 2516; 42; 22; 6
1909; 2023/10/10; 21:57:43; 0; 62; 0; 0; 2631; 47; 22; 7
1910; 2023/10/10; 21:57:53; 1048575; 62; 0; 0; 2622; 47; 22; 7
1911; 2023/10/10; 21:58:03; 1048575; 62; 0; 0; 2707; 45; 22; 7
1912; 2023/10/10; 21:58:13; 0; 62; 0; 0; 2689; 46; 22; 7
1913; 2023/10/10; 21:58:23; 0; 52; 0; 0; 2615; 48; 22; 7
1914; 2023/10/10; 21:58:33; 1048574; 52; 0; 0; 2616; 47; 22; 7
1915; 2023/10/10; 21:58:43; 0; 52; 0; 0; 2342; 43; 22; 6
1916; 2023/10/10; 21:58:53; 0; 63; 0; 0; 2692; 50; 22; 7
1917; 2023/10/10; 21:59:03; 0; 63; 0; 0; 2535; 47; 22; 7
1918; 2023/10/10; 21:59:13; 0; 63; 0; 0; 2523; 45; 22; 7
1919; 2023/10/10; 21:59:23; 1048575; 63; 0; 0; 2540; 49; 22; 7
1920; 2023/10/10; 21:59:33; 1048575; 63; 0; 0; 2557; 48; 22; 7
1921; 2023/10/10; 21:59:43; 1048575; 62; 0; 0; 2553; 45; 22; 7
1922; 2023/10/10; 21:59:53; 1048575; 62; 0; 0; 2466; 41; 22; 6
1923; 2023/10/10; 22:00:03; 1048575; 62; 0; 0; 2603; 48; 22; 7
1924; 2023/10/10; 22:00:13; 1048575; 62; 0; 0; 2652; 46; 22; 7
1925; 2023/10/10; 22:00:23; 0; 62; 0; 0; 2631; 47; 22; 7
1926; 2023/10/10; 22:00:33; 0; 63; 0; 0; 2651; 48; 22; 7
1927; 2023/10/10; 22:00:43; 0; 62; 0; 0; 2684; 46; 22; 7
1928; 2023/10/10; 22:00:53; 0; 62; 0; 0; 2715; 45; 22; 7
1929; 2023/10/10; 22:01:03; 0; 62; 0; 0; 2507; 44; 22; 6
1930; 2023/10/10; 22:01:13; 0; 62; 0; 0; 2534; 47; 22; 7
1931; 2023/10/10; 22:01:23; 0; 62; 0; 0; 2534; 44; 22; 7
1932; 2023/10/10; 22:01:33; 1048575; 62; 0; 0; 2530; 48; 22; 7
1933; 2023/10/10; 22:01:43; 0; 62; 0; 0; 2529; 48; 22; 7
1934; 2023/10/10; 22:01:53; 1048575; 62; 0; 0; 2535; 44; 22; 7
1935; 2023/10/10; 22:02:03; 1048575; 62; 0; 0; 2516; 47; 22; 7
1936; 2023/10/10; 22:02:13; 0; 62; 0; 0; 2360; 45; 22; 6
1937; 2023/10/10; 22:02:23; 1048575; 62; 0; 0; 2527; 44; 22; 7
1938; 2023/10/10; 22:02:33; 0; 62; 0; 0; 2598; 46; 22; 7
1939; 2023/10/10; 22:02:43; 1048575; 62; 0; 0; 2571; 46; 22; 7
1940; 2023/10/10; 22:02:53; 0; 62; 0; 0; 2657; 47; 22; 7
1941; 2023/10/10; 22:03:03; 1048575; 62; 0; 0; 2732; 45; 22; 7
1942; 2023/10/10; 22:03:13; 0; 52; 0; 0; 2704; 48; 22; 7
1943; 2023/10/10; 22:03:23; 1048575; 52; 0; 0; 2526; 46; 22; 6
1944; 2023/10/10; 22:03:33; 0; 52; 0; 0; 2672; 45; 22; 7
1945; 2023/10/10; 22:03:43; 1048575; 63; 0; 0; 2697; 48; 22; 7
1946; 2023/10/10; 22:03:53; 1048575; 63; 0; 0; 2669; 47; 22; 7
1947; 2023/10/10; 22:04:03; 1048575; 63; 0; 0; 2520; 45; 22; 7
1948; 2023/10/10; 22:04:13; 0; 62; 0; 0; 2593; 47; 22; 7
1949; 2023/10/10; 22:04:23; 0; 63; 0; 0; 2519; 48; 22; 7
1950; 2023/10/10; 22:04:33; 1048575; 62; 0; 0; 2397; 43; 22; 6
1951; 2023/10/10; 22:04:43; 0; 62; 0; 0; 2514; 45; 22; 7
1952; 2023/10/10; 22:04:53; 1048575; 63; 0; 0; 2581; 48; 22; 7
1953; 2023/10/10; 22:05:03; 0; 62; 0; 0; 2577; 46; 22; 7
1954; 2023/10/10; 22:05:13; 1; 62; 0; 0; 2625; 45; 22; 7
1955; 2023/10/10; 22:05:23; 0; 62; 0; 0; 2601; 49; 22; 7
1956; 2023/10/10; 22:05:33; 0; 62; 0; 0; 2634; 46; 22; 7
1957; 2023/10/10; 22:05:43; 1048575; 62; 0; 0; 2514; 41; 22; 6
1958; 2023/10/10; 22:05:53; 0; 62; 0; 0; 2674; 47; 22; 7
1959; 2023/10/10; 22:06:03; 1048575; 62; 0; 0; 2699; 46; 22; 7
1960; 2023/10/10; 22:06:13; 0; 62; 0; 0; 2692; 45; 22; 7
1961; 2023/10/10; 22:06:23; 1048575; 62; 0; 0; 2746; 49; 22; 7
1962; 2023/10/10; 22:06:33; 0; 62; 0; 0; 2661; 48; 22; 7
1963; 2023/10/10; 22:06:43; 1048575; 62; 0; 0; 2573; 45; 22; 7
1964; 2023/10/10; 22:06:53; 1048575; 62; 0; 0; 2428; 42; 22; 6
1965; 2023/10/10; 22:07:03; 1; 62; 0; 0; 2749; 48; 22; 7
1966; 2023/10/10; 22:07:13; 1048575; 62; 0; 0; 2600; 47; 22; 7
1967; 2023/10/10; 22:07:23; 0; 62; 0; 0; 2575; 47; 22; 7
1968; 2023/10/10; 22:07:33; 1048575; 62; 0; 0; 2562; 49; 22; 7
1969; 2023/10/10; 22:07:43; 0; 62; 0; 0; 2547; 47; 22; 7
1970; 2023/10/10; 22:07:53; 0; 62; 0; 0; 2577; 45; 22; 7
1971; 2023/10/10; 22:08:03; 1048575; 52; 0; 0; 2456; 41; 22; 6
1972; 2023/10/10; 22:08:13; 1048575; 52; 0; 0; 2577; 48; 22; 7
1973; 2023/10/10; 22:08:23; 0; 52; 0; 0; 2527; 45; 22; 7
1974; 2023/10/10; 22:08:33; 1048575; 62; 0; 0; 2682; 48; 22; 7
1975; 2023/10/10; 22:08:43; 1048575; 63; 0; 0; 2712; 48; 22; 7
1976; 2023/10/10; 22:08:53; 0; 63; 0; 0; 2695; 46; 22; 7
1977; 2023/10/10; 22:09:03; 0; 63; 0; 0; 2698; 45; 22; 7
1978; 2023/10/10; 22:09:13; 1048574; 62; 0; 0; 2439; 42; 22; 6
1979; 2023/10/10; 22:09:23; 0; 63; 0; 0; 2695; 46; 22; 7
1980; 2023/10/10; 22:09:33; 1048575; 62; 0; 0; 2533; 45; 22; 7
1981; 2023/10/10; 22:09:43; 0; 62; 0; 0; 2515; 48; 22; 7
1982; 2023/10/10; 22:09:53; 1048575; 62; 0; 0; 2520; 46; 22; 7
1983; 2023/10/10; 22:10:03; 0; 62; 0; 0; 2516; 44; 22; 7
1984; 2023/10/10; 22:10:13; 1048575; 62; 0; 0; 2533; 48; 22; 7
1985; 2023/10/10; 22:10:23; 1048575; 62; 0; 0; 2364; 44; 22; 6
1986; 2023/10/10; 22:10:33; 0; 62; 0; 0; 2516; 44; 22; 7
1987; 2023/10/10; 22:10:43; 0; 62; 0; 0; 2528; 48; 22; 7
1988; 2023/10/10; 22:10:53; 0; 62; 0; 0; 2549; 49; 22; 7
1989; 2023/10/10; 22:11:03; 0; 62; 0; 0; 2568; 45; 22; 7
1990; 2023/10/10; 22:11:13; 0; 62; 0; 0; 2619; 46; 22; 7
1991; 2023/10/10; 22:11:23; 1048575; 62; 0; 0; 2648; 48; 22; 7
1992; 2023/10/10; 22:11:33; 1048575; 62; 0; 0; 2612; 45; 22; 6
1993; 2023/10/10; 22:11:43; 0; 62; 0; 0; 2727; 47; 22; 7
1994; 2023/10/10; 22:11:53; 0; 62; 0; 0; 2739; 49; 22; 7
1995; 2023/10/10; 22:12:03; 1048575; 62; 0; 0; 2738; 46; 22; 7
1996; 2023/10/10; 22:12:13; 1048575; 62; 0; 0; 2706; 45; 22; 7
1997; 2023/10/10; 22:12:23; 0; 62; 0; 0; 2670; 48; 22; 7
1998; 2023/10/10; 22:12:33; 1048575; 62; 0; 0; 2555; 47; 22; 7
1999; 2023/10/10; 22:12:43; 0; 62; 0; 0; 2364; 41; 22; 6
2000; 2023/10/10; 22:12:53; 0; 52; 0; 0; 2469; 47; 22; 7
2001; 2023/10/10; 22:13:03; 0; 52; 0; 0; 2493; 48; 22; 7
2002; 2023/10/10; 22:13:13; 0; 52; 0; 0; 2478; 46; 22; 7
2003; 2023/10/10; 22:13:23; 0; 62; 0; 0; 2556; 47; 22; 7
2004; 2023/10/10; 22:13:33; 1048575; 63; 0; 0; 2563; 48; 22; 7
2005; 2023/10/10; 22:13:43; 1048575; 63; 0; 0; 2545; 46; 22; 7
2006; 2023/10/10; 22:13:53; 1048575; 63; 0; 0; 2367; 45; 22; 6
2007; 2023/10/10; 22:14:03; 0; 62; 0; 0; 2552; 48; 22; 7
2008; 2023/10/10; 22:14:13; 0; 62; 0; 0; 2580; 46; 22; 7
2009; 2023/10/10; 22:14:23; 0; 62; 0; 0; 2652; 45; 22; 7
2010; 2023/10/10; 22:14:33; 0; 62; 0; 0; 2629; 48; 22; 7
2011; 2023/10/10; 22:14:43; 1048575; 62; 0; 0; 2673; 47; 22; 7
2012; 2023/10/10; 22:14:53; 1048575; 62; 0; 0; 2701; 45; 22; 7
2013; 2023/10/10; 22:15:03; 0; 62; 0; 0; 2514; 41; 22; 6
2014; 2023/10/10; 22:15:13; 1048575; 62; 0; 0; 2698; 49; 22; 7
2015; 2023/10/10; 22:15:23; 1048574; 62; 0; 0; 2666; 46; 22; 7
2016; 2023/10/10; 22:15:33; 0; 62; 0; 0; 2669; 46; 22; 7
2017; 2023/10/10; 22:15:43; 1048575; 62; 0; 0; 2587; 48; 22; 7
2018; 2023/10/10; 22:15:53; 1048575; 62; 0; 0; 2673; 47; 22; 7
2019; 2023/10/10; 22:16:03; 1048575; 62; 0; 0; 2528; 45; 22; 7
2020; 2023/10/10; 22:16:13; 1048575; 62; 0; 0; 2361; 41; 22; 6
2021; 2023/10/10; 22:16:23; 0; 62; 0; 0; 2525; 48; 22; 7
2022; 2023/10/10; 22:16:33; 0; 62; 0; 0; 2553; 45; 22; 7
2023; 2023/10/10; 22:16:43; 1; 62; 0; 0; 2543; 45; 22; 7
2024; 2023/10/10; 22:16:53; 1048575; 62; 0; 0; 2536; 46; 22; 7
2025; 2023/10/10; 22:17:03; 0; 62; 0; 0; 2600; 46; 22; 7
2026; 2023/10/10; 22:17:13; 1048575; 62; 0; 0; 2623; 45; 22; 7
2027; 2023/10/10; 22:17:23; 1048575; 62; 0; 0; 2527; 43; 22; 6
2028; 2023/10/10; 22:17:33; 0; 52; 0; 0; 2640; 48; 22; 7
2029; 2023/10/10; 22:17:43; 1048575; 52; 0; 0; 2640; 45; 22; 7
2030; 2023/10/10; 22:17:53; 1048575; 52; 0; 0; 2631; 47; 22; 7
2031; 2023/10/10; 22:18:03; 1048575; 53; 0; 0; 2513; 48; 22; 7
2032; 2023/10/10; 22:18:13; 0; 62; 0; 0; 2535; 45; 22; 7
2033; 2023/10/10; 22:18:23; 0; 62; 0; 0; 2537; 47; 22; 7
2034; 2023/10/10; 22:18:33; 0; 62; 0; 0; 2362; 44; 22; 6
2035; 2023/10/10; 22:18:43; 1048575; 62; 0; 0; 2534; 45; 22; 7
2036; 2023/10/10; 22:18:53; 1048575; 62; 0; 0; 2551; 45; 22; 7
2037; 2023/10/10; 22:19:03; 0; 62; 0; 0; 2513; 49; 22; 7
2038; 2023/10/10; 22:19:13; 1048575; 62; 0; 0; 2619; 47; 22; 7
2039; 2023/10/10; 22:19:23; 0; 62; 0; 0; 2573; 45; 22; 7
2040; 2023/10/10; 22:19:33; 1048575; 62; 0; 0; 2587; 48; 22; 7
2041; 2023/10/10; 22:19:43; 1048575; 62; 0; 0; 2560; 45; 22; 6
2042; 2023/10/10; 22:19:53; 1048575; 62; 0; 0; 2706; 46; 22; 7
2043; 2023/10/10; 22:20:03; 0; 62; 0; 0; 2723; 48; 22; 7
2044; 2023/10/10; 22:20:13; 0; 62; 0; 0; 2752; 48; 22; 7
2045; 2023/10/10; 22:20:23; 1; 62; 0; 0; 2528; 45; 22; 7
2046; 2023/10/10; 22:20:33; 1048575; 62; 0; 0; 2518; 49; 22; 7
2047; 2023/10/10; 22:20:43; 1048575; 62; 0; 0; 2549; 47; 22; 7
2048; 2023/10/10; 22:20:53; 1048574; 62; 0; 0; 2499; 43; 22; 6
2049; 2023/10/10; 22:21:03; 1048575; 62; 0; 0; 2523; 48; 22; 7
2050; 2023/10/10; 22:21:13; 1048575; 62; 0; 0; 2530; 47; 22; 7
2051; 2023/10/10; 22:21:23; 1048575; 62; 0; 0; 2524; 44; 22; 7
2052; 2023/10/10; 22:21:33; 0; 62; 0; 0; 2572; 47; 22; 7
2053; 2023/10/10; 22:21:43; 0; 62; 0; 0; 2637; 48; 22; 7
2054; 2023/10/10; 22:21:53; 1048575; 62; 0; 0; 2569; 45; 22; 7
2055; 2023/10/10; 22:22:03; 0; 62; 0; 0; 2516; 41; 22; 6
2056; 2023/10/10; 22:22:13; 0; 62; 0; 0; 2698; 48; 22; 7
2057; 2023/10/10; 22:22:23; 0; 52; 0; 0; 2637; 46; 22; 7
2058; 2023/10/10; 22:22:33; 1048575; 52; 0; 0; 2599; 48; 22; 7
2059; 2023/10/10; 22:22:43; 0; 52; 0; 0; 2617; 48; 22; 7
2060; 2023/10/10; 22:22:53; 1048575; 63; 0; 0; 2538; 46; 22; 7
2061; 2023/10/10; 22:23:03; 1; 62; 0; 0; 2550; 45; 22; 7
2062; 2023/10/10; 22:23:13; 1048575; 63; 0; 0; 2364; 44; 22; 6
2063; 2023/10/10; 22:23:23; 0; 63; 0; 0; 2530; 47; 22; 7
2064; 2023/10/10; 22:23:33; 0; 62; 0; 0; 2529; 45; 22; 7
2065; 2023/10/10; 22:23:43; 1048575; 62; 0; 0; 2546; 47; 22; 7
2066; 2023/10/10; 22:23:53; 0; 62; 0; 0; 2597; 49; 22; 7
2067; 2023/10/10; 22:24:03; 0; 62; 0; 0; 2633; 46; 22; 7
2068; 2023/10/10; 22:24:13; 0; 62; 0; 0; 2704; 46; 22; 7
2069; 2023/10/10; 22:24:23; 0; 62; 0; 0; 2586; 45; 22; 6
2070; 2023/10/10; 22:24:33; 0; 62; 0; 0; 2749; 47; 22; 7
2071; 2023/10/10; 22:24:43; 0; 62; 0; 0; 2743; 45; 22; 7
2072; 2023/10/10; 22:24:53; 1048575; 63; 0; 0; 2761; 49; 22; 7
2073; 2023/10/10; 22:25:03; 0; 62; 0; 0; 2704; 46; 22; 7
2074; 2023/10/10; 22:25:13; 0; 62; 0; 0; 2525; 45; 22; 7
2075; 2023/10/10; 22:25:23; 0; 62; 0; 0; 2521; 48; 22; 7
2076; 2023/10/10; 22:25:33; 1048575; 62; 0; 0; 2359; 43; 22; 6
2077; 2023/10/10; 22:25:43; 0; 62; 0; 0; 2527; 45; 22; 7
2078; 2023/10/10; 22:25:53; 0; 62; 0; 0; 2532; 47; 22; 7
2079; 2023/10/10; 22:26:03; 1; 62; 0; 0; 2550; 47; 22; 7
2080; 2023/10/10; 22:26:13; 1048575; 62; 0; 0; 2512; 44; 22; 7
2081; 2023/10/10; 22:26:23; 1048575; 62; 0; 0; 2580; 47; 22; 7
2082; 2023/10/10; 22:26:33; 1048575; 62; 0; 0; 2591; 48; 22; 7
2083; 2023/10/10; 22:26:43; 1048575; 62; 0; 0; 2358; 41; 22; 6
2084; 2023/10/10; 22:26:53; 0; 62; 0; 0; 2634; 47; 22; 7
2085; 2023/10/10; 22:27:03; 1048574; 62; 0; 0; 2689; 48; 22; 7
2086; 2023/10/10; 22:27:13; 0; 52; 0; 0; 2650; 46; 22; 7
2087; 2023/10/10; 22:27:23; 1048575; 52; 0; 0; 2673; 47; 22; 7
2088; 2023/10/10; 22:27:33; 0; 52; 0; 0; 2624; 48; 22; 7
2089; 2023/10/10; 22:27:43; 1048575; 63; 0; 0; 2641; 46; 22; 7
2090; 2023/10/10; 22:27:53; 1048575; 62; 0; 0; 2629; 45; 22; 6
2091; 2023/10/10; 22:28:03; 1048575; 62; 0; 0; 2554; 48; 22; 7
2092; 2023/10/10; 22:28:13; 0; 63; 0; 0; 2581; 48; 22; 7
2093; 2023/10/10; 22:28:23; 1; 62; 0; 0; 2612; 46; 22; 7
2094; 2023/10/10; 22:28:33; 0; 63; 0; 0; 2609; 47; 22; 7
2095; 2023/10/10; 22:28:43; 1048575; 62; 0; 0; 2625; 50; 22; 7
2096; 2023/10/10; 22:28:53; 1048574; 63; 0; 0; 2709; 47; 22; 7
2097; 2023/10/10; 22:29:03; 0; 62; 0; 0; 2358; 44; 22; 6
2098; 2023/10/10; 22:29:13; 0; 62; 0; 0; 2701; 49; 22; 7
2099; 2023/10/10; 22:29:23; 1048575; 62; 0; 0; 2691; 46; 22; 7
2100; 2023/10/10; 22:29:33; 1048575; 62; 0; 0; 2672; 47; 22; 7
2101; 2023/10/10; 22:29:43; 0; 62; 0; 0; 2698; 48; 22; 7
2102; 2023/10/10; 22:29:53; 1048575; 62; 0; 0; 2667; 47; 22; 7
2103; 2023/10/10; 22:30:03; 0; 62; 0; 0; 2680; 45; 22; 7
2104; 2023/10/10; 22:30:13; 0; 62; 0; 0; 2359; 44; 22; 6
2105; 2023/10/10; 22:30:23; 0; 62; 0; 0; 2632; 47; 22; 7
2106; 2023/10/10; 22:30:33; 0; 62; 0; 0; 2541; 45; 22; 7
2107; 2023/10/10; 22:30:43; 1048575; 62; 0; 0; 2554; 48; 22; 7
2108; 2023/10/10; 22:30:53; 1048575; 62; 0; 0; 2535; 48; 22; 7
2109; 2023/10/10; 22:31:03; 1048575; 62; 0; 0; 2576; 46; 22; 7
2110; 2023/10/10; 22:31:13; 1048575; 62; 0; 0; 2530; 48; 22; 7
2111; 2023/10/10; 22:31:23; 1048575; 62; 0; 0; 2499; 44; 22; 6
2112; 2023/10/10; 22:31:33; 0; 62; 0; 0; 2618; 45; 22; 7
2113; 2023/10/10; 22:31:43; 0; 62; 0; 0; 2532; 48; 22; 7
2114; 2023/10/10; 22:31:53; 0; 52; 0; 0; 2648; 48; 22; 7
2115; 2023/10/10; 22:32:03; 1048575; 52; 0; 0; 2658; 45; 22; 7
2116; 2023/10/10; 22:32:13; 0; 52; 0; 0; 2632; 45; 22; 7
2117; 2023/10/10; 22:32:23; 0; 63; 0; 0; 2674; 48; 22; 7
2118; 2023/10/10; 22:32:33; 1048575; 63; 0; 0; 2441; 42; 22; 6
2119; 2023/10/10; 22:32:43; 0; 63; 0; 0; 2598; 46; 22; 7
2120; 2023/10/10; 22:32:53; 1048575; 63; 0; 0; 2581; 48; 22; 7
2121; 2023/10/10; 22:33:03; 0; 62; 0; 0; 2590; 47; 22; 7
2122; 2023/10/10; 22:33:13; 1048575; 62; 0; 0; 2536; 44; 22; 7
2123; 2023/10/10; 22:33:23; 0; 62; 0; 0; 2530; 49; 22; 7
2124; 2023/10/10; 22:33:33; 0; 62; 0; 0; 2560; 47; 22; 7
2125; 2023/10/10; 22:33:43; 1048575; 62; 0; 0; 2363; 43; 22; 6
2126; 2023/10/10; 22:33:53; 0; 62; 0; 0; 2636; 47; 22; 7
2127; 2023/10/10; 22:34:03; 0; 62; 0; 0; 2712; 48; 22; 7
2128; 2023/10/10; 22:34:13; 0; 62; 0; 0; 2692; 44; 22; 7
2129; 2023/10/10; 22:34:23; 0; 62; 0; 0; 2676; 46; 22; 7
2130; 2023/10/10; 22:34:33; 1048575; 62; 0; 0; 2652; 48; 22; 7
2131; 2023/10/10; 22:34:43; 1048575; 62; 0; 0; 2702; 49; 22; 7
2132; 2023/10/10; 22:34:53; 0; 63; 0; 0; 2518; 44; 22; 6
2133; 2023/10/10; 22:35:03; 1048575; 62; 0; 0; 2569; 48; 22; 7
2134; 2023/10/10; 22:35:13; 0; 62; 0; 0; 2538; 46; 22; 7
2135; 2023/10/10; 22:35:23; 0; 62; 0; 0; 2573; 44; 22; 7
2136; 2023/10/10; 22:35:33; 1048575; 62; 0; 0; 2614; 48; 22; 7
2137; 2023/10/10; 22:35:43; 0; 62; 0; 0; 2660; 46; 22; 7
2138; 2023/10/10; 22:35:53; 0; 62; 0; 0; 2699; 44; 22; 7
2139; 2023/10/10; 22:36:03; 0; 62; 0; 0; 2494; 44; 22; 6
2140; 2023/10/10; 22:36:13; 0; 62; 0; 0; 2675; 46; 22; 7
2141; 2023/10/10; 22:36:23; 1048575; 62; 0; 0; 2646; 44; 22; 7
2142; 2023/10/10; 22:36:33; 1048575; 52; 0; 0; 2487; 48; 22; 7
2143; 2023/10/10; 22:36:43; 1048575; 52; 0; 0; 2525; 46; 22; 7
2144; 2023/10/10; 22:36:53; 0; 52; 0; 0; 2528; 45; 22; 7
2145; 2023/10/10; 22:37:03; 1048575; 63; 0; 0; 2579; 47; 22; 7
2146; 2023/10/10; 22:37:13; 0; 63; 0; 0; 2478; 46; 22; 6
2147; 2023/10/10; 22:37:23; 1048575; 63; 0; 0; 2616; 46; 22; 7
2148; 2023/10/10; 22:37:33; 1048575; 63; 0; 0; 2624; 49; 22; 7
2149; 2023/10/10; 22:37:43; 1048575; 62; 0; 0; 2622; 49; 22; 7
2150; 2023/10/10; 22:37:53; 0; 62; 0; 0; 2657; 45; 22; 7
2151; 2023/10/10; 22:38:03; 0; 62; 0; 0; 2656; 48; 22; 7
2152; 2023/10/10; 22:38:13; 0; 62; 0; 0; 2703; 48; 22; 7
2153; 2023/10/10; 22:38:23; 0; 62; 0; 0; 2495; 43; 22; 6
2154; 2023/10/10; 22:38:33; 1048575; 62; 0; 0; 2682; 45; 22; 7
2155; 2023/10/10; 22:38:43; 1048575; 62; 0; 0; 2661; 48; 22; 7
2156; 2023/10/10; 22:38:53; 0; 63; 0; 0; 2536; 47; 22; 7
2157; 2023/10/10; 22:39:03; 1048575; 62; 0; 0; 2665; 45; 22; 7
2158; 2023/10/10; 22:39:13; 1048575; 62; 0; 0; 2532; 48; 22; 7
2159; 2023/10/10; 22:39:23; 0; 62; 0; 0; 2523; 47; 22; 7
2160; 2023/10/10; 22:39:33; 1048575; 62; 0; 0; 2359; 41; 22; 6
2161; 2023/10/10; 22:39:43; 0; 62; 0; 0; 2510; 48; 22; 7
2162; 2023/10/10; 22:39:53; 0; 62; 0; 0; 2514; 47; 22; 7
2163; 2023/10/10; 22:40:03; 0; 63; 0; 0; 2553; 45; 22; 7
2164; 2023/10/10; 22:40:13; 1; 62; 0; 0; 2587; 48; 22; 7
2165; 2023/10/10; 22:40:23; 1048575; 62; 0; 0; 2632; 47; 22; 7
2166; 2023/10/10; 22:40:33; 0; 62; 0; 0; 2659; 45; 22; 7
2167; 2023/10/10; 22:40:43; 1048575; 62; 0; 0; 2536; 44; 22; 6
2168; 2023/10/10; 22:40:53; 1048575; 62; 0; 0; 2688; 46; 22; 7
2169; 2023/10/10; 22:41:03; 1048575; 62; 0; 0; 2689; 45; 22; 7
2170; 2023/10/10; 22:41:13; 1; 62; 0; 0; 2681; 48; 22; 7
2171; 2023/10/10; 22:41:23; 0; 52; 0; 0; 2611; 48; 22; 7
2172; 2023/10/10; 22:41:33; 0; 52; 0; 0; 2544; 46; 22; 7
2173; 2023/10/10; 22:41:43; 1048575; 52; 0; 0; 2532; 49; 22; 7
2174; 2023/10/10; 22:41:53; 1048575; 62; 0; 0; 2375; 46; 22; 6
2175; 2023/10/10; 22:42:03; 1048575; 63; 0; 0; 2526; 45; 22; 7
2176; 2023/10/10; 22:42:13; 0; 62; 0; 0; 2525; 49; 22; 7
2177; 2023/10/10; 22:42:23; 1048575; 62; 0; 0; 2556; 48; 22; 7
2178; 2023/10/10; 22:42:33; 1048575; 63; 0; 0; 2587; 45; 22; 7
2179; 2023/10/10; 22:42:43; 0; 63; 0; 0; 2672; 44; 22; 7
2180; 2023/10/10; 22:42:53; 1048575; 62; 0; 0; 2659; 48; 22; 7
2181; 2023/10/10; 22:43:03; 0; 62; 0; 0; 2509; 43; 22; 6
2182; 2023/10/10; 22:43:13; 1048575; 62; 0; 0; 2698; 47; 22; 7
2183; 2023/10/10; 22:43:23; 1048575; 62; 0; 0; 2661; 48; 22; 7
2184; 2023/10/10; 22:43:33; 0; 62; 0; 0; 2511; 46; 22; 7
2185; 2023/10/10; 22:43:43; 0; 62; 0; 0; 2550; 47; 22; 7
2186; 2023/10/10; 22:43:53; 0; 62; 0; 0; 2523; 48; 22; 7
2187; 2023/10/10; 22:44:03; 0; 62; 0; 0; 2550; 45; 22; 7
2188; 2023/10/10; 22:44:13; 0; 62; 0; 0; 2359; 41; 22; 6
2189; 2023/10/10; 22:44:23; 0; 62; 0; 0; 2522; 48; 22; 7
2190; 2023/10/10; 22:44:33; 0; 62; 0; 0; 2550; 46; 22; 7
2191; 2023/10/10; 22:44:43; 1048575; 62; 0; 0; 2534; 45; 22; 7
2192; 2023/10/10; 22:44:53; 0; 62; 0; 0; 2556; 48; 22; 7
2193; 2023/10/10; 22:45:03; 1048575; 62; 0; 0; 2569; 45; 22; 7
2194; 2023/10/10; 22:45:13; 1048575; 62; 0; 0; 2550; 47; 22; 7
2195; 2023/10/10; 22:45:23; 1048575; 62; 0; 0; 2528; 45; 22; 6
2196; 2023/10/10; 22:45:33; 1048575; 62; 0; 0; 2714; 47; 22; 7
2197; 2023/10/10; 22:45:43; 1048575; 62; 0; 0; 2687; 46; 22; 7
2198; 2023/10/10; 22:45:53; 1048575; 62; 0; 0; 2693; 48; 22; 7
2199; 2023/10/10; 22:46:03; 1048575; 52; 0; 0; 2675; 48; 22; 7
2200; 2023/10/10; 22:46:13; 1048575; 52; 0; 0; 2599; 45; 22; 7
2201; 2023/10/10; 22:46:23; 1048575; 52; 0; 0; 2665; 49; 22; 7
2202; 2023/10/10; 22:46:33; 1048575; 62; 0; 0; 2497; 41; 22; 6
2203; 2023/10/10; 22:46:43; 0; 63; 0; 0; 2535; 45; 22; 7
2204; 2023/10/10; 22:46:53; 0; 63; 0; 0; 2530; 47; 22; 7
2205; 2023/10/10; 22:47:03; 0; 62; 0; 0; 2547; 44; 22; 7
2206; 2023/10/10; 22:47:13; 1048575; 63; 0; 0; 2645; 46; 22; 7
2207; 2023/10/10; 22:47:23; 1048575; 63; 0; 0; 2641; 47; 22; 7
2208; 2023/10/10; 22:47:33; 0; 62; 0; 0; 2642; 48; 22; 7
2209; 2023/10/10; 22:47:43; 1048575; 62; 0; 0; 2511; 43; 22; 6
2210; 2023/10/10; 22:47:53; 1048575; 62; 0; 0; 2671; 44; 22; 7
2211; 2023/10/10; 22:48:03; 0; 62; 0; 0; 2670; 48; 22; 7
2212; 2023/10/10; 22:48:13; 1048575; 62; 0; 0; 2691; 45; 22; 7
2213; 2023/10/10; 22:48:23; 1048574; 62; 0; 0; 2514; 44; 22; 7
2214; 2023/10/10; 22:48:33; 1; 62; 0; 0; 2564; 48; 22; 7
2215; 2023/10/10; 22:48:43; 0; 62; 0; 0; 2561; 47; 22; 7
2216; 2023/10/10; 22:48:53; 0; 62; 0; 0; 2406; 41; 22; 6
