Line; Date; Time; I INA SPECTRO (mA); I INA OSCAR (mA); I INA MOTORS (mA); I INA BATT (mA); I INA DC_BUS (mA); I INA Q7 (mA); I INA 5V (mA); I INA 3V3 (mA)
4516; 2023/10/11; 12:32:43; 1048575; 62; 0; 0; 2554; 45; 22; 7
4517; 2023/10/11; 12:32:53; 1048575; 62; 0; 0; 2553; 47; 22; 7
4518; 2023/10/11; 12:33:03; 0; 62; 0; 0; 2563; 47; 22; 7
4519; 2023/10/11; 12:33:13; 1048575; 62; 0; 0; 2724; 46; 22; 7
4520; 2023/10/11; 12:33:23; 1; 62; 0; 0; 2705; 45; 22; 7
4521; 2023/10/11; 12:33:33; 0; 62; 0; 0; 2690; 47; 22; 7
4522; 2023/10/11; 12:33:43; 0; 52; 0; 0; 2400; 44; 22; 6
4523; 2023/10/11; 12:33:53; 0; 52; 0; 0; 2573; 48; 22; 7
4524; 2023/10/11; 12:34:03; 0; 52; 0; 0; 2569; 47; 22; 7
4525; 2023/10/11; 12:34:13; 1048575; 54; 0; 0; 2589; 49; 22; 7
4526; 2023/10/11; 12:34:23; 0; 62; 0; 0; 2676; 49; 22; 7
4527; 2023/10/11; 12:34:33; 1; 62; 0; 0; 2686; 46; 22; 7
4528; 2023/10/11; 12:34:43; 0; 62; 0; 0; 2691; 45; 22; 7
4529; 2023/10/11; 12:34:53; 1048575; 63; 0; 0; 2381; 41; 22; 6
4530; 2023/10/11; 12:35:03; 1048575; 63; 0; 0; 2537; 48; 22; 7
4531; 2023/10/11; 12:35:13; 1048575; 63; 0; 0; 2558; 47; 22; 7
4532; 2023/10/11; 12:35:23; 0; 63; 0; 0; 2554; 45; 22; 7
4533; 2023/10/11; 12:35:33; 0; 63; 0; 0; 2559; 48; 22; 7
4534; 2023/10/11; 12:35:43; 0; 62; 0; 0; 2627; 49; 22; 7
4535; 2023/10/11; 12:35:53; 0; 62; 0; 0; 2713; 48; 22; 7
4536; 2023/10/11; 12:36:03; 1048575; 62; 0; 0; 2513; 43; 22; 6
4537; 2023/10/11; 12:36:13; 0; 62; 0; 0; 2668; 45; 22; 7
4538; 2023/10/11; 12:36:23; 1048575; 62; 0; 0; 2554; 49; 22; 7
4539; 2023/10/11; 12:36:33; 1048575; 62; 0; 0; 2573; 47; 22; 7
4540; 2023/10/11; 12:36:43; 1048575; 62; 0; 0; 2553; 45; 22; 7
4541; 2023/10/11; 12:36:53; 0; 62; 0; 0; 2542; 45; 22; 7
4542; 2023/10/11; 12:37:03; 0; 62; 0; 0; 2559; 48; 22; 7
4543; 2023/10/11; 12:37:13; 0; 62; 0; 0; 2551; 45; 22; 6
4544; 2023/10/11; 12:37:23; 1; 62; 0; 0; 2681; 46; 22; 7
4545; 2023/10/11; 12:37:33; 0; 62; 0; 0; 2625; 48; 22; 7
4546; 2023/10/11; 12:37:43; 1048575; 62; 0; 0; 2661; 47; 22; 7
4547; 2023/10/11; 12:37:53; 1048575; 62; 0; 0; 2636; 48; 22; 7
4548; 2023/10/11; 12:38:03; 0; 62; 0; 0; 2619; 47; 22; 7
4549; 2023/10/11; 12:38:13; 0; 62; 0; 0; 2623; 46; 22; 7
4550; 2023/10/11; 12:38:23; 0; 62; 0; 0; 2512; 42; 22; 6
4551; 2023/10/11; 12:38:33; 0; 62; 0; 0; 2579; 48; 22; 7
4552; 2023/10/11; 12:38:43; 0; 52; 0; 0; 2620; 45; 22; 7
4553; 2023/10/11; 12:38:53; 0; 52; 0; 0; 2681; 46; 22; 7
4554; 2023/10/11; 12:39:03; 1048575; 54; 0; 0; 2671; 49; 22; 7
4555; 2023/10/11; 12:39:13; 1048575; 62; 0; 0; 2553; 49; 22; 7
4556; 2023/10/11; 12:39:23; 0; 62; 0; 0; 2542; 47; 22; 7
4557; 2023/10/11; 12:39:33; 0; 62; 0; 0; 2401; 42; 22; 6
4558; 2023/10/11; 12:39:43; 1048575; 63; 0; 0; 2538; 48; 22; 7
4559; 2023/10/11; 12:39:53; 1048574; 63; 0; 0; 2612; 48; 22; 7
4560; 2023/10/11; 12:40:03; 0; 62; 0; 0; 2654; 46; 22; 7
4561; 2023/10/11; 12:40:13; 1048575; 63; 0; 0; 2702; 45; 22; 7
4562; 2023/10/11; 12:40:23; 1048575; 62; 0; 0; 2726; 49; 22; 7
4563; 2023/10/11; 12:40:33; 0; 63; 0; 0; 2684; 49; 22; 7
4564; 2023/10/11; 12:40:43; 0; 63; 0; 0; 2388; 45; 22; 6
4565; 2023/10/11; 12:40:53; 0; 63; 0; 0; 2556; 45; 22; 7
4566; 2023/10/11; 12:41:03; 0; 62; 0; 0; 2555; 48; 22; 7
4567; 2023/10/11; 12:41:13; 0; 62; 0; 0; 2567; 49; 22; 7
4568; 2023/10/11; 12:41:23; 1048575; 62; 0; 0; 2608; 46; 22; 7
4569; 2023/10/11; 12:41:33; 1048575; 63; 0; 0; 2667; 45; 22; 7
4570; 2023/10/11; 12:41:43; 0; 62; 0; 0; 2740; 47; 22; 7
4571; 2023/10/11; 12:41:53; 0; 63; 0; 0; 2526; 45; 22; 6
4572; 2023/10/11; 12:42:03; 0; 62; 0; 0; 2682; 47; 22; 7
4573; 2023/10/11; 12:42:13; 1048575; 62; 0; 0; 2622; 46; 22; 7
4574; 2023/10/11; 12:42:23; 1048575; 62; 0; 0; 2709; 48; 22; 7
4575; 2023/10/11; 12:42:33; 0; 62; 0; 0; 2620; 50; 22; 7
4576; 2023/10/11; 12:42:43; 0; 62; 0; 0; 2630; 49; 22; 7
4577; 2023/10/11; 12:42:53; 0; 62; 0; 0; 2678; 45; 22; 7
4578; 2023/10/11; 12:43:03; 0; 63; 0; 0; 2544; 42; 22; 6
4579; 2023/10/11; 12:43:13; 1048575; 62; 0; 0; 2694; 48; 22; 7
4580; 2023/10/11; 12:43:23; 0; 52; 0; 0; 2630; 48; 22; 7
4581; 2023/10/11; 12:43:33; 0; 52; 0; 0; 2688; 47; 22; 7
4582; 2023/10/11; 12:43:43; 1048575; 52; 0; 0; 2496; 45; 22; 7
4583; 2023/10/11; 12:43:53; 1048575; 63; 0; 0; 2581; 48; 22; 7
4584; 2023/10/11; 12:44:03; 1048575; 63; 0; 0; 2581; 47; 22; 7
4585; 2023/10/11; 12:44:13; 0; 63; 0; 0; 2387; 42; 22; 6
4586; 2023/10/11; 12:44:23; 0; 63; 0; 0; 2635; 47; 22; 7
4587; 2023/10/11; 12:44:33; 1048575; 62; 0; 0; 2705; 48; 22; 7
4588; 2023/10/11; 12:44:43; 1048575; 62; 0; 0; 2723; 46; 22; 7
4589; 2023/10/11; 12:44:53; 0; 63; 0; 0; 2693; 46; 22; 7
4590; 2023/10/11; 12:45:03; 1048575; 62; 0; 0; 2579; 47; 22; 7
4591; 2023/10/11; 12:45:13; 0; 63; 0; 0; 2564; 49; 22; 7
4592; 2023/10/11; 12:45:23; 1048575; 62; 0; 0; 2400; 45; 22; 6
4593; 2023/10/11; 12:45:33; 0; 62; 0; 0; 2570; 45; 22; 7
4594; 2023/10/11; 12:45:43; 0; 62; 0; 0; 2594; 47; 22; 7
4595; 2023/10/11; 12:45:53; 1048575; 62; 0; 0; 2701; 48; 22; 7
4596; 2023/10/11; 12:46:03; 0; 62; 0; 0; 2712; 47; 22; 7
4597; 2023/10/11; 12:46:13; 1048575; 62; 0; 0; 2714; 46; 22; 7
4598; 2023/10/11; 12:46:23; 0; 62; 0; 0; 2635; 47; 22; 7
4599; 2023/10/11; 12:46:33; 0; 62; 0; 0; 2450; 44; 22; 6
4600; 2023/10/11; 12:46:43; 0; 62; 0; 0; 2619; 47; 22; 7
4601; 2023/10/11; 12:46:53; 1048575; 62; 0; 0; 2619; 47; 22; 7
4602; 2023/10/11; 12:47:03; 0; 62; 0; 0; 2712; 45; 22; 7
4603; 2023/10/11; 12:47:13; 1048575; 62; 0; 0; 2736; 49; 22; 7
4604; 2023/10/11; 12:47:23; 0; 62; 0; 0; 2702; 47; 22; 7
4605; 2023/10/11; 12:47:33; 0; 62; 0; 0; 2699; 46; 22; 7
4606; 2023/10/11; 12:47:43; 0; 62; 0; 0; 2386; 42; 22; 6
4607; 2023/10/11; 12:47:53; 1048575; 62; 0; 0; 2555; 49; 22; 7
4608; 2023/10/11; 12:48:03; 1048575; 62; 0; 0; 2574; 47; 22; 7
4609; 2023/10/11; 12:48:13; 0; 52; 0; 0; 2587; 46; 22; 7
4610; 2023/10/11; 12:48:23; 1048575; 52; 0; 0; 2613; 45; 22; 7
4611; 2023/10/11; 12:48:33; 1048575; 52; 0; 0; 2672; 49; 22; 7
4612; 2023/10/11; 12:48:43; 1048575; 51; 0; 0; 2667; 48; 22; 7
4613; 2023/10/11; 12:48:53; 0; 62; 0; 0; 2385; 43; 22; 6
4614; 2023/10/11; 12:49:03; 1048575; 62; 0; 0; 2564; 45; 22; 7
4615; 2023/10/11; 12:49:13; 1048575; 63; 0; 0; 2578; 48; 22; 7
4616; 2023/10/11; 12:49:23; 0; 63; 0; 0; 2573; 48; 22; 7
4617; 2023/10/11; 12:49:33; 0; 62; 0; 0; 2618; 46; 22; 7
4618; 2023/10/11; 12:49:43; 1048575; 63; 0; 0; 2625; 45; 22; 7
4619; 2023/10/11; 12:49:53; 0; 62; 0; 0; 2673; 48; 22; 7
4620; 2023/10/11; 12:50:03; 1048575; 62; 0; 0; 2518; 45; 22; 6
4621; 2023/10/11; 12:50:13; 0; 62; 0; 0; 2711; 45; 22; 7
4622; 2023/10/11; 12:50:23; 1048575; 63; 0; 0; 2670; 46; 22; 7
4623; 2023/10/11; 12:50:33; 0; 62; 0; 0; 2601; 48; 22; 7
4624; 2023/10/11; 12:50:43; 1048575; 62; 0; 0; 2639; 47; 22; 7
4625; 2023/10/11; 12:50:53; 0; 62; 0; 0; 2638; 47; 22; 7
4626; 2023/10/11; 12:51:03; 1048575; 62; 0; 0; 2671; 45; 22; 7
4627; 2023/10/11; 12:51:13; 0; 62; 0; 0; 2611; 45; 22; 6
4628; 2023/10/11; 12:51:23; 1048575; 62; 0; 0; 2750; 48; 22; 7
4629; 2023/10/11; 12:51:33; 0; 62; 0; 0; 2737; 45; 22; 7
4630; 2023/10/11; 12:51:43; 1048575; 62; 0; 0; 2556; 45; 22; 7
4631; 2023/10/11; 12:51:53; 0; 62; 0; 0; 2574; 48; 22; 7
4632; 2023/10/11; 12:52:03; 0; 62; 0; 0; 2555; 48; 22; 7
4633; 2023/10/11; 12:52:13; 0; 62; 0; 0; 2546; 45; 22; 7
4634; 2023/10/11; 12:52:23; 0; 62; 0; 0; 2516; 41; 22; 6
4635; 2023/10/11; 12:52:33; 0; 62; 0; 0; 2614; 49; 22; 7
4636; 2023/10/11; 12:52:43; 0; 62; 0; 0; 2728; 47; 22; 7
4637; 2023/10/11; 12:52:53; 0; 62; 0; 0; 2718; 46; 22; 7
4638; 2023/10/11; 12:53:03; 0; 52; 0; 0; 2634; 47; 22; 7
4639; 2023/10/11; 12:53:13; 1; 52; 0; 0; 2504; 48; 22; 7
4640; 2023/10/11; 12:53:23; 0; 52; 0; 0; 2513; 48; 22; 7
4641; 2023/10/11; 12:53:33; 0; 59; 0; 0; 2328; 43; 22; 6
4642; 2023/10/11; 12:53:43; 1048575; 63; 0; 0; 2572; 45; 22; 7
4643; 2023/10/11; 12:53:53; 1048575; 62; 0; 0; 2609; 48; 22; 7
4644; 2023/10/11; 12:54:03; 0; 62; 0; 0; 2640; 48; 22; 7
4645; 2023/10/11; 12:54:13; 0; 63; 0; 0; 2679; 45; 22; 7
4646; 2023/10/11; 12:54:23; 0; 62; 0; 0; 2727; 45; 22; 7
4647; 2023/10/11; 12:54:33; 1048575; 62; 0; 0; 2673; 48; 22; 7
4648; 2023/10/11; 12:54:43; 1048575; 62; 0; 0; 2444; 45; 22; 6
4649; 2023/10/11; 12:54:53; 0; 62; 0; 0; 2600; 46; 22; 7
4650; 2023/10/11; 12:55:03; 1048575; 63; 0; 0; 2640; 47; 22; 7
4651; 2023/10/11; 12:55:13; 1; 63; 0; 0; 2642; 50; 22; 7
4652; 2023/10/11; 12:55:23; 1048575; 62; 0; 0; 2678; 49; 22; 7
4653; 2023/10/11; 12:55:33; 0; 62; 0; 0; 2732; 46; 22; 7
4654; 2023/10/11; 12:55:43; 1048575; 62; 0; 0; 2741; 46; 22; 7
4655; 2023/10/11; 12:55:53; 0; 62; 0; 0; 2545; 45; 22; 6
4656; 2023/10/11; 12:56:03; 1048575; 62; 0; 0; 2565; 48; 22; 7
4657; 2023/10/11; 12:56:13; 1048575; 62; 0; 0; 2552; 46; 22; 7
4658; 2023/10/11; 12:56:23; 1048575; 62; 0; 0; 2556; 45; 22; 7
4659; 2023/10/11; 12:56:33; 0; 62; 0; 0; 2560; 48; 22; 7
4660; 2023/10/11; 12:56:43; 1048575; 62; 0; 0; 2602; 48; 22; 7
4661; 2023/10/11; 12:56:53; 0; 62; 0; 0; 2683; 46; 22; 7
4662; 2023/10/11; 12:57:03; 1048575; 62; 0; 0; 2537; 41; 22; 6
4663; 2023/10/11; 12:57:13; 0; 62; 0; 0; 2555; 45; 22; 7
4664; 2023/10/11; 12:57:23; 0; 62; 0; 0; 2550; 48; 22; 7
4665; 2023/10/11; 12:57:33; 1048575; 62; 0; 0; 2550; 47; 22; 7
4666; 2023/10/11; 12:57:43; 1048575; 62; 0; 0; 2537; 45; 22; 7
4667; 2023/10/11; 12:57:53; 0; 58; 0; 0; 2544; 48; 22; 7
4668; 2023/10/11; 12:58:03; 0; 52; 0; 0; 2601; 49; 22; 7
4669; 2023/10/11; 12:58:13; 0; 52; 0; 0; 2496; 45; 22; 6
4670; 2023/10/11; 12:58:23; 0; 54; 0; 0; 2669; 45; 22; 7
4671; 2023/10/11; 12:58:33; 1048575; 63; 0; 0; 2683; 46; 22; 7
4672; 2023/10/11; 12:58:43; 0; 62; 0; 0; 2548; 49; 22; 7
4673; 2023/10/11; 12:58:53; 0; 63; 0; 0; 2554; 48; 22; 7
4674; 2023/10/11; 12:59:03; 1048575; 63; 0; 0; 2607; 46; 22; 7
4675; 2023/10/11; 12:59:13; 1048575; 62; 0; 0; 2644; 47; 22; 7
4676; 2023/10/11; 12:59:23; 1048575; 63; 0; 0; 2620; 44; 22; 6
4677; 2023/10/11; 12:59:33; 1048575; 62; 0; 0; 2775; 48; 22; 7
4678; 2023/10/11; 12:59:43; 0; 62; 0; 0; 2771; 46; 22; 7
4679; 2023/10/11; 12:59:53; 1; 62; 0; 0; 2572; 46; 22; 7
4680; 2023/10/11; 13:00:03; 0; 63; 0; 0; 2561; 49; 22; 7
4681; 2023/10/11; 13:00:13; 1048575; 62; 0; 0; 2558; 48; 22; 7
4682; 2023/10/11; 13:00:23; 1048575; 62; 0; 0; 2613; 45; 22; 7
4683; 2023/10/11; 13:00:33; 1048575; 62; 0; 0; 2565; 42; 22; 6
4684; 2023/10/11; 13:00:43; 1048575; 62; 0; 0; 2715; 48; 22; 7
4685; 2023/10/11; 13:00:53; 1048575; 62; 0; 0; 2720; 46; 22; 7
4686; 2023/10/11; 13:01:03; 1048575; 62; 0; 0; 2544; 47; 22; 7
4687; 2023/10/11; 13:01:13; 0; 62; 0; 0; 2557; 45; 22; 7
4688; 2023/10/11; 13:01:23; 0; 62; 0; 0; 2566; 49; 22; 7
4689; 2023/10/11; 13:01:33; 0; 62; 0; 0; 2708; 47; 22; 7
4690; 2023/10/11; 13:01:43; 1048575; 62; 0; 0; 2513; 43; 22; 6
4691; 2023/10/11; 13:01:53; 0; 62; 0; 0; 2676; 45; 22; 7
4692; 2023/10/11; 13:02:03; 1048575; 62; 0; 0; 2728; 48; 22; 7
4693; 2023/10/11; 13:02:13; 1048575; 62; 0; 0; 2708; 49; 22; 7
4694; 2023/10/11; 13:02:23; 1048575; 62; 0; 0; 2701; 45; 22; 7
4695; 2023/10/11; 13:02:33; 1048575; 62; 0; 0; 2597; 46; 22; 7
4696; 2023/10/11; 13:02:43; 1048574; 52; 0; 0; 2549; 48; 22; 7
4697; 2023/10/11; 13:02:53; 0; 52; 0; 0; 2450; 45; 22; 6
4698; 2023/10/11; 13:03:03; 0; 52; 0; 0; 2627; 46; 22; 7
4699; 2023/10/11; 13:03:13; 1048575; 62; 0; 0; 2709; 47; 22; 7
4700; 2023/10/11; 13:03:23; 0; 62; 0; 0; 2729; 48; 22; 7
4701; 2023/10/11; 13:03:33; 1048575; 62; 0; 0; 2698; 49; 22; 7
4702; 2023/10/11; 13:03:43; 1048574; 62; 0; 0; 2701; 47; 22; 7
4703; 2023/10/11; 13:03:53; 1048575; 62; 0; 0; 2550; 45; 22; 7
4704; 2023/10/11; 13:04:03; 0; 62; 0; 0; 2386; 45; 22; 6
4705; 2023/10/11; 13:04:13; 0; 63; 0; 0; 2613; 49; 22; 7
4706; 2023/10/11; 13:04:23; 0; 63; 0; 0; 2609; 45; 22; 7
4707; 2023/10/11; 13:04:33; 1048575; 63; 0; 0; 2657; 45; 22; 7
4708; 2023/10/11; 13:04:43; 1048575; 63; 0; 0; 2709; 48; 22; 7
4709; 2023/10/11; 13:04:53; 0; 62; 0; 0; 2700; 47; 22; 7
4710; 2023/10/11; 13:05:03; 0; 62; 0; 0; 2556; 46; 22; 7
4711; 2023/10/11; 13:05:13; 1048574; 62; 0; 0; 2385; 42; 22; 6
4712; 2023/10/11; 13:05:23; 0; 63; 0; 0; 2546; 48; 22; 7
4713; 2023/10/11; 13:05:33; 1048575; 63; 0; 0; 2588; 47; 22; 7
4714; 2023/10/11; 13:05:43; 1048575; 62; 0; 0; 2673; 45; 22; 7
4715; 2023/10/11; 13:05:53; 0; 62; 0; 0; 2727; 45; 22; 7
4716; 2023/10/11; 13:06:03; 0; 62; 0; 0; 2700; 48; 22; 7
4717; 2023/10/11; 13:06:13; 1048574; 62; 0; 0; 2692; 47; 22; 7
4718; 2023/10/11; 13:06:23; 1048575; 62; 0; 0; 2380; 42; 22; 6
4719; 2023/10/11; 13:06:33; 1048575; 62; 0; 0; 2572; 48; 22; 7
4720; 2023/10/11; 13:06:43; 0; 62; 0; 0; 2576; 48; 22; 7
4721; 2023/10/11; 13:06:53; 0; 62; 0; 0; 2561; 46; 22; 7
4722; 2023/10/11; 13:07:03; 0; 62; 0; 0; 2626; 46; 22; 7
4723; 2023/10/11; 13:07:13; 0; 62; 0; 0; 2694; 47; 22; 7
4724; 2023/10/11; 13:07:23; 0; 52; 0; 0; 2655; 49; 22; 7
4725; 2023/10/11; 13:07:33; 1048575; 52; 0; 0; 2407; 46; 22; 6
4726; 2023/10/11; 13:07:43; 1048575; 52; 0; 0; 2576; 47; 22; 7
4727; 2023/10/11; 13:07:53; 1048575; 62; 0; 0; 2751; 47; 22; 7
4728; 2023/10/11; 13:08:03; 1048575; 62; 0; 0; 2629; 50; 22; 7
4729; 2023/10/11; 13:08:13; 1048574; 62; 0; 0; 2667; 48; 22; 7
4730; 2023/10/11; 13:08:23; 1048575; 62; 0; 0; 2677; 46; 22; 7
4731; 2023/10/11; 13:08:33; 0; 62; 0; 0; 2730; 48; 22; 7
4732; 2023/10/11; 13:08:43; 0; 62; 0; 0; 2523; 45; 22; 6
4733; 2023/10/11; 13:08:53; 0; 62; 0; 0; 2540; 47; 22; 7
4734; 2023/10/11; 13:09:03; 1048575; 62; 0; 0; 2574; 45; 22; 7
4735; 2023/10/11; 13:09:13; 1048575; 62; 0; 0; 2575; 48; 22; 7
4736; 2023/10/11; 13:09:23; 0; 62; 0; 0; 2544; 48; 22; 7
4737; 2023/10/11; 13:09:33; 0; 63; 0; 0; 2559; 46; 22; 7
4738; 2023/10/11; 13:09:43; 0; 62; 0; 0; 2637; 45; 22; 7
4739; 2023/10/11; 13:09:53; 0; 62; 0; 0; 2535; 42; 22; 6
4740; 2023/10/11; 13:10:03; 1048575; 62; 0; 0; 2719; 49; 22; 7
4741; 2023/10/11; 13:10:13; 1048575; 62; 0; 0; 2681; 46; 22; 7
4742; 2023/10/11; 13:10:23; 1048575; 62; 0; 0; 2557; 45; 22; 7
4743; 2023/10/11; 13:10:33; 1048574; 62; 0; 0; 2536; 47; 22; 7
4744; 2023/10/11; 13:10:43; 0; 62; 0; 0; 2557; 49; 22; 7
4745; 2023/10/11; 13:10:53; 1048575; 62; 0; 0; 2581; 46; 22; 7
4746; 2023/10/11; 13:11:03; 0; 62; 0; 0; 2456; 42; 22; 6
4747; 2023/10/11; 13:11:13; 0; 62; 0; 0; 2667; 48; 22; 7
4748; 2023/10/11; 13:11:23; 0; 62; 0; 0; 2576; 45; 22; 7
4749; 2023/10/11; 13:11:33; 1048575; 62; 0; 0; 2688; 46; 22; 7
4750; 2023/10/11; 13:11:43; 0; 62; 0; 0; 2678; 46; 22; 7
4751; 2023/10/11; 13:11:53; 1048575; 62; 0; 0; 2602; 48; 22; 7
4752; 2023/10/11; 13:12:03; 1; 52; 0; 0; 2578; 48; 22; 7
4753; 2023/10/11; 13:12:13; 1048575; 52; 0; 0; 2510; 45; 22; 6
4754; 2023/10/11; 13:12:23; 1048574; 52; 0; 0; 2661; 46; 22; 7
4755; 2023/10/11; 13:12:33; 1048575; 62; 0; 0; 2771; 50; 22; 7
4756; 2023/10/11; 13:12:43; 0; 62; 0; 0; 2743; 47; 22; 7
4757; 2023/10/11; 13:12:53; 1048575; 62; 0; 0; 2555; 45; 22; 7
4758; 2023/10/11; 13:13:03; 1048575; 63; 0; 0; 2560; 47; 22; 7
4759; 2023/10/11; 13:13:13; 0; 63; 0; 0; 2552; 49; 22; 7
4760; 2023/10/11; 13:13:23; 0; 63; 0; 0; 2399; 42; 22; 6
4761; 2023/10/11; 13:13:33; 0; 63; 0; 0; 2629; 45; 22; 7
4762; 2023/10/11; 13:13:43; 0; 63; 0; 0; 2667; 49; 22; 7
4763; 2023/10/11; 13:13:53; 0; 63; 0; 0; 2709; 48; 22; 7
4764; 2023/10/11; 13:14:03; 0; 62; 0; 0; 2683; 45; 22; 7
4765; 2023/10/11; 13:14:13; 1048575; 62; 0; 0; 2554; 45; 22; 7
4766; 2023/10/11; 13:14:23; 1048575; 62; 0; 0; 2715; 45; 22; 7
4767; 2023/10/11; 13:14:33; 1048575; 62; 0; 0; 2441; 45; 22; 6
4768; 2023/10/11; 13:14:43; 1048575; 63; 0; 0; 2616; 45; 22; 7
4769; 2023/10/11; 13:14:53; 0; 63; 0; 0; 2672; 48; 22; 7
4770; 2023/10/11; 13:15:03; 0; 63; 0; 0; 2709; 47; 22; 7
4771; 2023/10/11; 13:15:13; 1048575; 62; 0; 0; 2695; 46; 22; 7
4772; 2023/10/11; 13:15:23; 0; 62; 0; 0; 2719; 48; 22; 7
4773; 2023/10/11; 13:15:33; 1048575; 62; 0; 0; 2573; 48; 22; 7
4774; 2023/10/11; 13:15:43; 0; 62; 0; 0; 2382; 44; 22; 6
4775; 2023/10/11; 13:15:53; 1048575; 62; 0; 0; 2532; 45; 22; 7
4776; 2023/10/11; 13:16:03; 1048575; 62; 0; 0; 2548; 48; 22; 7
4777; 2023/10/11; 13:16:13; 1048575; 62; 0; 0; 2640; 49; 22; 7
4778; 2023/10/11; 13:16:23; 1048575; 62; 0; 0; 2761; 49; 22; 7
4779; 2023/10/11; 13:16:33; 1048574; 62; 0; 0; 2792; 46; 22; 7
4780; 2023/10/11; 13:16:43; 1048575; 62; 0; 0; 2536; 49; 22; 7
4781; 2023/10/11; 13:16:53; 0; 52; 0; 0; 2338; 46; 22; 6
4782; 2023/10/11; 13:17:03; 1048575; 52; 0; 0; 2506; 47; 22; 7
4783; 2023/10/11; 13:17:13; 1048575; 52; 0; 0; 2537; 45; 22; 7
4784; 2023/10/11; 13:17:23; 1048575; 63; 0; 0; 2654; 48; 22; 7
4785; 2023/10/11; 13:17:33; 0; 63; 0; 0; 2693; 47; 22; 7
4786; 2023/10/11; 13:17:43; 1048575; 62; 0; 0; 2722; 45; 22; 7
4787; 2023/10/11; 13:17:53; 0; 62; 0; 0; 2555; 45; 22; 7
4788; 2023/10/11; 13:18:03; 0; 62; 0; 0; 2382; 44; 22; 6
4789; 2023/10/11; 13:18:13; 1048575; 62; 0; 0; 2571; 46; 22; 7
4790; 2023/10/11; 13:18:23; 1048575; 62; 0; 0; 2551; 45; 22; 7
4791; 2023/10/11; 13:18:33; 0; 62; 0; 0; 2622; 48; 22; 7
4792; 2023/10/11; 13:18:43; 1048575; 62; 0; 0; 2660; 48; 22; 7
4793; 2023/10/11; 13:18:53; 1048575; 62; 0; 0; 2711; 46; 22; 7
4794; 2023/10/11; 13:19:03; 1048574; 63; 0; 0; 2687; 45; 22; 7
4795; 2023/10/11; 13:19:13; 0; 62; 0; 0; 2383; 45; 22; 6
4796; 2023/10/11; 13:19:23; 1048575; 62; 0; 0; 2585; 47; 22; 7
4797; 2023/10/11; 13:19:33; 1048574; 62; 0; 0; 2601; 46; 22; 7
4798; 2023/10/11; 13:19:43; 1048575; 62; 0; 0; 2551; 48; 22; 7
4799; 2023/10/11; 13:19:53; 1048575; 62; 0; 0; 2657; 49; 22; 7
4800; 2023/10/11; 13:20:03; 1; 62; 0; 0; 2713; 47; 22; 7
4801; 2023/10/11; 13:20:13; 1048575; 62; 0; 0; 2699; 45; 22; 7
4802; 2023/10/11; 13:20:23; 1048575; 62; 0; 0; 2459; 43; 22; 6
4803; 2023/10/11; 13:20:33; 0; 62; 0; 0; 2637; 49; 22; 7
4804; 2023/10/11; 13:20:43; 1048574; 63; 0; 0; 2603; 49; 22; 7
4805; 2023/10/11; 13:20:53; 1048575; 63; 0; 0; 2650; 46; 22; 7
4806; 2023/10/11; 13:21:03; 1048575; 62; 0; 0; 2643; 48; 22; 7
4807; 2023/10/11; 13:21:13; 0; 62; 0; 0; 2730; 50; 22; 7
4808; 2023/10/11; 13:21:23; 0; 62; 0; 0; 2734; 47; 22; 7
4809; 2023/10/11; 13:21:33; 0; 52; 0; 0; 2483; 42; 22; 6
4810; 2023/10/11; 13:21:43; 1048575; 52; 0; 0; 2500; 47; 22; 7
4811; 2023/10/11; 13:21:53; 1048575; 52; 0; 0; 2505; 49; 22; 7
4812; 2023/10/11; 13:22:03; 1048575; 62; 0; 0; 2569; 46; 22; 7
4813; 2023/10/11; 13:22:13; 1048574; 62; 0; 0; 2554; 45; 22; 7
4814; 2023/10/11; 13:22:23; 1048575; 62; 0; 0; 2647; 47; 22; 7
4815; 2023/10/11; 13:22:33; 0; 62; 0; 0; 2730; 49; 22; 7
4816; 2023/10/11; 13:22:43; 0; 63; 0; 0; 2451; 42; 22; 6
4817; 2023/10/11; 13:22:53; 0; 62; 0; 0; 2568; 45; 22; 7
4818; 2023/10/11; 13:23:03; 1048575; 62; 0; 0; 2533; 47; 22; 7
4819; 2023/10/11; 13:23:13; 0; 62; 0; 0; 2554; 48; 22; 7
4820; 2023/10/11; 13:23:23; 0; 63; 0; 0; 2544; 45; 22; 7
4821; 2023/10/11; 13:23:33; 0; 63; 0; 0; 2710; 45; 22; 7
4822; 2023/10/11; 13:23:43; 0; 62; 0; 0; 2719; 48; 22; 7
4823; 2023/10/11; 13:23:53; 1048575; 62; 0; 0; 2379; 44; 22; 6
4824; 2023/10/11; 13:24:03; 0; 62; 0; 0; 2542; 47; 22; 7
4825; 2023/10/11; 13:24:13; 0; 62; 0; 0; 2550; 45; 22; 7
4826; 2023/10/11; 13:24:23; 1048575; 62; 0; 0; 2606; 47; 22; 7
4827; 2023/10/11; 13:24:33; 0; 62; 0; 0; 2698; 49; 22; 7
4828; 2023/10/11; 13:24:43; 1048575; 62; 0; 0; 2704; 47; 22; 7
4829; 2023/10/11; 13:24:53; 0; 62; 0; 0; 2719; 47; 22; 7
4830; 2023/10/11; 13:25:03; 0; 62; 0; 0; 2416; 44; 22; 6
4831; 2023/10/11; 13:25:13; 1048575; 62; 0; 0; 2555; 49; 22; 7
